time,t1,t2,t_ref
0.0022733211517333984,17.202880859375,17.00634765625,
0.6221191883087158,17.1046142578125,17.00634765625,
0.8761732578277588,17.202880859375,17.00634765625,
1.1372628211975098,17.202880859375,17.00634765625,
1.4215149879455566,17.202880859375,17.00634765625,
1.6751072406768799,17.202880859375,17.00634765625,
1.9323747158050537,17.202880859375,17.00634765625,
2.177541732788086,17.202880859375,17.00634765625,
2.428830623626709,17.202880859375,17.00634765625,
2.67828631401062,17.202880859375,17.00634765625,
2.940194606781006,17.202880859375,17.00634765625,20
3.1854357719421387,17.202880859375,17.00634765625,20
3.4598820209503174,17.202880859375,17.00634765625,20
3.7422311305999756,17.202880859375,17.00634765625,20
4.022280693054199,17.202880859375,17.00634765625,20
4.2847959995269775,17.202880859375,17.00634765625,20
4.537743330001831,17.202880859375,17.00634765625,20
4.797619104385376,17.202880859375,17.00634765625,20
5.070080518722534,17.202880859375,17.00634765625,20
5.504608392715454,17.202880859375,17.00634765625,20
5.793996334075928,17.202880859375,17.00634765625,20
6.0863683223724365,17.202880859375,17.00634765625,20
6.379074573516846,17.202880859375,17.00634765625,20
6.64310622215271,17.202880859375,17.1046142578125,20
6.925839424133301,17.202880859375,17.00634765625,20
7.1842639446258545,17.202880859375,17.00634765625,20
7.473933696746826,17.202880859375,17.00634765625,20
7.754642963409424,17.202880859375,17.00634765625,20
8.034488439559937,17.202880859375,17.00634765625,20
8.316818237304688,17.202880859375,17.00634765625,20
8.575679302215576,17.202880859375,17.00634765625,20
8.846543550491333,17.202880859375,17.00634765625,20
9.103641986846924,17.202880859375,17.1046142578125,20
9.385985612869263,17.202880859375,17.1046142578125,20
9.642889022827148,17.202880859375,17.1046142578125,20
9.903689861297607,17.202880859375,17.1046142578125,20
10.160991191864014,17.202880859375,17.202880859375,20
10.44238567352295,17.202880859375,17.202880859375,20
10.701343059539795,17.301177978515625,17.202880859375,20
10.982314109802246,17.301177978515625,17.301177978515625,20
11.252866268157959,17.301177978515625,17.39947509765625,20
11.513484716415405,17.39947509765625,17.5960693359375,20
11.801666975021362,17.202880859375,17.497772216796875,20
12.079799175262451,17.301177978515625,17.69439697265625,20
12.352933645248413,17.1046142578125,17.69439697265625,20
12.626805305480957,17.39947509765625,17.989410400390625,20
12.905367374420166,17.1046142578125,17.989410400390625,20
13.186001539230347,17.39947509765625,18.186126708984375,20
13.460285902023315,17.39947509765625,18.284515380859375,20
13.748669385910034,17.39947509765625,18.284515380859375,20
14.029221057891846,17.301177978515625,18.67822265625,20
14.314393758773804,17.497772216796875,18.67822265625,20
14.575835704803467,17.497772216796875,18.87518310546875,20
14.851216554641724,17.497772216796875,18.97369384765625,20
15.13645625114441,17.39947509765625,19.170745849609375,20
15.422559022903442,17.5960693359375,19.367919921875,20
15.681209564208984,17.792724609375,19.565185546875,20
15.958746433258057,17.89105224609375,19.663848876953125,20
16.234949350357056,17.792724609375,19.762542724609375,20
16.52841854095459,17.792724609375,20.058746337890625,20
