time,t1,t2,t_ref
0.0009717941284179688,16.41680908203125,16.31854248046875,
1.2998278141021729,16.41680908203125,16.31854248046875,
1.559396743774414,16.41680908203125,16.41680908203125,
1.8198940753936768,16.41680908203125,16.41680908203125,
2.0728867053985596,16.41680908203125,16.41680908203125,
2.3604800701141357,16.41680908203125,16.41680908203125,
2.6685683727264404,16.41680908203125,16.41680908203125,
2.927832841873169,16.41680908203125,16.41680908203125,
3.197007179260254,16.41680908203125,16.41680908203125,
3.4602291584014893,16.41680908203125,16.41680908203125,
3.7241134643554688,16.41680908203125,16.41680908203125,
3.985280990600586,16.41680908203125,16.41680908203125,
4.230016708374023,16.41680908203125,16.515045166015625,
4.4945642948150635,16.41680908203125,16.515045166015625,
4.738667726516724,16.515045166015625,16.515045166015625,
4.987628221511841,16.515045166015625,16.515045166015625,
5.251716136932373,16.515045166015625,16.515045166015625,
5.516252040863037,16.515045166015625,16.515045166015625,
5.764681100845337,16.515045166015625,16.515045166015625,
6.0370192527771,16.515045166015625,16.515045166015625,
6.284339666366577,16.515045166015625,16.515045166015625,
6.550820589065552,16.515045166015625,16.613311767578125,
6.793728351593018,16.515045166015625,16.613311767578125,
7.054325580596924,16.515045166015625,16.613311767578125,
7.318850994110107,16.515045166015625,16.613311767578125,
7.5555500984191895,16.515045166015625,16.613311767578125,
7.818526029586792,16.515045166015625,16.613311767578125,
8.165066003799438,16.515045166015625,16.613311767578125,30
8.426546812057495,16.515045166015625,16.613311767578125,30
8.694571256637573,16.515045166015625,16.613311767578125,30
8.960599899291992,16.515045166015625,16.613311767578125,30
9.22724986076355,16.515045166015625,16.613311767578125,30
9.493557929992676,16.515045166015625,16.7115478515625,30
9.761554956436157,16.515045166015625,16.809844970703125,30
10.027909278869629,16.613311767578125,16.7115478515625,30
10.297181129455566,16.515045166015625,16.7115478515625,30
10.551223754882812,16.515045166015625,16.7115478515625,30
10.80857539176941,16.515045166015625,16.9080810546875,30
11.08233380317688,16.613311767578125,17.00634765625,30
11.34842848777771,16.613311767578125,17.1046142578125,30
11.606503009796143,16.7115478515625,17.202880859375,30
11.86673903465271,16.613311767578125,17.202880859375,30
12.112862348556519,16.613311767578125,17.497772216796875,30
12.373077630996704,16.613311767578125,17.69439697265625,30
12.642564535140991,16.7115478515625,17.89105224609375,30
13.03569746017456,16.809844970703125,18.0877685546875,30
13.295719623565674,16.7115478515625,18.3829345703125,30
13.559064626693726,16.809844970703125,18.67822265625,30
13.808888912200928,16.9080810546875,18.97369384765625,30
14.080919027328491,16.809844970703125,19.269317626953125,30
14.321935415267944,16.9080810546875,19.466552734375,30
14.579476833343506,17.00634765625,19.861236572265625,30
14.830050230026245,17.00634765625,20.157562255859375,30
15.086617946624756,17.1046142578125,20.454132080078125,30
15.348275184631348,17.301177978515625,21.048187255859375,30
15.807849645614624,17.301177978515625,21.345733642578125,30
16.10667133331299,17.497772216796875,21.84234619140625,30
16.393187522888184,17.5960693359375,22.240447998046875,30
16.661498546600342,17.69439697265625,22.43975830078125,30
16.953591346740723,17.69439697265625,22.93890380859375,30
17.243952989578247,17.89105224609375,23.239013671875,30
17.5102436542511,18.0877685546875,23.740264892578125,30
17.79793620109558,18.186126708984375,24.142303466796875,30
18.064208030700684,18.284515380859375,24.444488525390625,30
18.34241819381714,18.3829345703125,24.646240234375,30
18.60331678390503,18.57977294921875,25.05059814453125,30
18.869051218032837,18.67822265625,25.4560546875,30
19.152015924453735,18.776702880859375,25.964508056640625,30
19.423399686813354,18.97369384765625,26.270477294921875,30
19.684704065322876,19.07220458984375,26.474884033203125,30
19.972442865371704,19.170745849609375,26.987274169921875,30
