time,t1,t2,t_ref
0.0010039806365966797,15.72894287109375,15.827239990234375,
1.3053617477416992,15.72894287109375,15.827239990234375,
1.538722276687622,15.72894287109375,15.925506591796875,
1.784177303314209,15.72894287109375,15.925506591796875,
2.0355224609375,15.72894287109375,15.925506591796875,
2.286600112915039,15.72894287109375,15.827239990234375,
2.529359817504883,15.72894287109375,15.925506591796875,
2.772024631500244,15.72894287109375,15.827239990234375,
3.012073278427124,15.72894287109375,15.925506591796875,
3.258931875228882,15.72894287109375,15.925506591796875,
3.504668951034546,15.72894287109375,15.925506591796875,
3.745372772216797,15.72894287109375,15.925506591796875,
3.997075080871582,15.72894287109375,15.925506591796875,
4.235962629318237,15.72894287109375,15.925506591796875,
4.475696563720703,15.827239990234375,15.925506591796875,
4.723268747329712,15.72894287109375,15.925506591796875,
4.9665398597717285,15.72894287109375,15.925506591796875,
5.211697101593018,15.72894287109375,15.925506591796875,
5.454838275909424,15.72894287109375,15.925506591796875,5
5.696839809417725,15.827239990234375,15.925506591796875,5
5.935219764709473,15.827239990234375,15.925506591796875,5
6.190947771072388,15.827239990234375,15.925506591796875,5
6.426781177520752,15.827239990234375,15.925506591796875,5
6.680223226547241,15.827239990234375,15.925506591796875,5
6.952049016952515,15.827239990234375,15.827239990234375,5
7.267322540283203,15.827239990234375,15.72894287109375,5
7.5226826667785645,15.827239990234375,15.63067626953125,5
7.775704860687256,15.827239990234375,15.53240966796875,5
8.035949945449829,15.827239990234375,15.3358154296875,5
8.28306245803833,15.827239990234375,15.13916015625,5
8.524920463562012,15.827239990234375,14.844146728515625,5
8.831803798675537,15.72894287109375,14.64739990234375,5
9.077225685119629,15.72894287109375,14.25372314453125,5
9.322275161743164,15.72894287109375,13.958251953125,5
9.573837041854858,15.72894287109375,13.662628173828125,5
9.812771320343018,15.63067626953125,13.16943359375,5
10.203047513961792,15.53240966796875,12.873199462890625,5
10.468850135803223,15.53240966796875,12.477783203125,5
10.727156162261963,15.43408203125,12.08184814453125,5
10.998501539230347,15.43408203125,11.685302734375,5
11.273706912994385,15.3358154296875,11.288116455078125,5
11.531239986419678,15.23748779296875,10.890228271484375,5
11.79008173942566,15.13916015625,10.491607666015625,5
12.059574127197266,15.04083251953125,10.092132568359375,5
12.323122262954712,14.9425048828125,9.6917724609375,5
12.58121109008789,14.844146728515625,9.290435791015625,5
12.838266134262085,14.74578857421875,8.88812255859375,5
13.095510721206665,14.64739990234375,8.4847412109375,5
13.367636680603027,14.548980712890625,8.0802001953125,5
13.625380277633667,14.352142333984375,7.674468994140625,5
13.886952638626099,14.25372314453125,7.369293212890625,5
14.152458190917969,14.155242919921875,6.961273193359375,5
14.412546396255493,13.958251953125,6.551849365234375,5
14.67278504371643,13.8597412109375,6.14093017578125,5
14.939273357391357,13.761199951171875,5.83172607421875,5
15.2052743434906,13.56402587890625,5.521636962890625,5
15.464195489883423,13.465423583984375,5.106719970703125,5
15.721583127975464,13.366790771484375,4.79437255859375,5
15.985915184020996,13.16943359375,4.48101806640625,5
16.25113821029663,12.971954345703125,4.061553955078125,5
16.520626068115234,12.873199462890625,3.74566650390625,5
16.781700134277344,12.675567626953125,3.42864990234375,5
17.040048360824585,12.576690673828125,3.1104736328125,5
17.297344207763672,12.37884521484375,2.791046142578125,5
17.566614866256714,12.279876708984375,2.470367431640625,5
17.839832544326782,12.08184814453125,2.148406982421875,5
18.105236768722534,11.982757568359375,1.933013916015625,5
18.359365940093994,11.784515380859375,1.6087646484375,5
18.615293741226196,11.5860595703125,1.28314208984375,5
18.875014543533325,11.387481689453125,1.065216064453125,5
